"official","gender","age"
233.7,"F",54
254.77,"F",53
275.45,"M",66
308.67,"F",54
268.12,"F",56
258.2,"F",58
376.93,"M",66
233.03,"F",55
251,"F",52
246.22,"M",66
282.85,"F",58
299.63,"F",62
270.17,"F",53
261.72,"F",58
251.15,"F",56
252.32,"F",55
260.28,"M",65
281.2,"M",65
257.73,"F",55
282.42,"F",51
257.67,"F",51
255.5,"F",55
261.82,"F",59
246.9,"F",59
255.85,"F",57
295.35,"F",42
256.68,"F",53
265.23,"F",51
251.22,"M",35
266.37,"F",52
245.32,"M",77
278.35,"M",68
240.02,"F",58
272.67,"F",52
276.28,"F",54
319.6,"M",65
293.27,"F",53
262.27,"F",56
271.8,"F",57
248.5,"F",54
251.65,"F",53
267.63,"F",53
275.68,"F",56
281.48,"M",70
256.55,"F",63
260.25,"F",56
287.05,"M",67
254.05,"F",59
263.52,"M",70
303.6,"F",53
263.27,"M",67
276.82,"M",68
252.38,"F",56
234.18,"F",55
251.72,"M",65
244.33,"F",58
276,"F",53
289.58,"F",57
286.2,"F",61
260.07,"F",55
277.1,"F",59
285.98,"M",68
273.45,"F",55
294.32,"F",62
278.78,"F",52
246.48,"F",50
243.62,"F",55
255.85,"F",53
277.4,"M",70
266.18,"F",61
250.72,"F",54
295.12,"M",67
248.62,"F",56
271.38,"M",66
275.13,"F",51
235.83,"M",76
265.05,"F",57
289.97,"M",37
356.47,"M",41
223.25,"M",33
312.38,"F",52
311.75,"M",64
269.87,"M",57
262.02,"F",33
266.53,"M",42
328.38,"M",39
300.42,"M",31
300.72,"F",55
257.65,"M",67
319.45,"F",58
295.98,"F",57
266.72,"F",58
255.72,"M",66
250.2,"F",60
339.03,"F",41
252.68,"F",59
278.57,"M",67
267.42,"F",62
260.72,"F",56
258.07,"F",53
266.3,"F",65
237.25,"F",56
241.7,"F",64
307.58,"M",65
261.02,"F",60
251.75,"F",56
356.6,"F",56
239,"F",65
260.48,"F",56
328.65,"M",66
312.05,"F",55
254.62,"F",56
262.58,"F",75
255.58,"F",60
258.72,"F",59
264.27,"F",58
327.42,"M",67
328.2,"F",57
260.77,"M",68
261,"F",57
287.83,"F",52
368.43,"M",71
259.4,"F",58
247.85,"F",55
271.7,"F",58
295.2,"M",59
257.13,"M",65
259.35,"F",58
253.7,"M",66
271.43,"F",63
257.62,"F",58
336.62,"F",55
263.28,"M",75
264.67,"F",56
292.7,"M",66
297.1,"M",71
254.82,"F",58
285.28,"F",60
316.85,"M",69
283.92,"F",55
249.87,"M",65
250.18,"M",66
258.97,"F",58
288.25,"F",62
241.53,"M",71
306.9,"M",66
282.1,"F",61
256.13,"F",57
279.75,"F",55
255.57,"F",55
254.1,"F",55
241.75,"F",57
269.35,"F",58
271.65,"F",60
286.33,"F",56
270.97,"F",56
273.87,"M",70
330.27,"F",56
262.28,"F",57
265.8,"F",56
256.1,"F",58
236.58,"F",55
266.03,"M",67
281.8,"F",65
326.35,"M",65
226.03,"F",56
288.38,"F",58
273.4,"F",56
263.5,"F",56
253.03,"M",76
252.18,"F",57
269.35,"M",66
288.4,"F",56
294.68,"M",69
279.15,"F",55
241.02,"F",60
263.38,"F",55
290.95,"F",56
283.43,"M",66
245.85,"F",62
250.77,"F",58
250.7,"F",61
252.98,"F",61
285.93,"M",69
268.38,"F",63
284.13,"F",56
322.55,"F",58
252.82,"F",59
274.7,"F",56
264.97,"F",58
248.37,"F",58
246.67,"M",65
325.05,"F",56
272.63,"F",63
256.9,"M",65
351.62,"M",66
268.43,"F",62
300.87,"F",57
260.17,"F",57
291.13,"M",71
294.62,"M",71
309.23,"M",71
282.6,"M",65
265.38,"M",68
268.42,"F",57
262.33,"F",62
280.52,"F",67
267.05,"F",56
290.27,"F",57
269.88,"F",56
231.75,"F",55
287.55,"M",77
248.92,"M",70
256.78,"F",56
302.22,"M",67
277.37,"M",65
276.88,"F",65
234.15,"F",60
269.4,"F",55
276.35,"F",63
274.9,"M",65
266.07,"M",68
280.8,"M",66
277.27,"F",58
301.92,"M",66
260.97,"M",67
313.28,"F",53
284.37,"M",72
269.58,"F",58
306.85,"M",66
298.33,"M",65
265.23,"M",67
290.97,"M",67
290.25,"F",60
282.27,"F",57
277.33,"F",55
259.9,"F",56
283.15,"F",57
244.13,"M",68
276.65,"M",65
240.52,"F",56
262.52,"M",67
306.75,"F",58
276.7,"F",55
281.27,"F",55
277.33,"F",56
275.35,"F",55
259.23,"M",65
241.93,"M",68
245.52,"F",59
267.58,"F",65
262.07,"F",57
268.88,"F",56
335.63,"M",71
276.3,"F",61
246.15,"M",65
257.02,"M",66
231.17,"F",57
286.72,"M",25
253.63,"F",63
292.72,"M",66
320.85,"M",67
276.58,"M",73
277.18,"F",58
260.63,"F",55
307.82,"M",73
285.5,"F",58
305.27,"F",55
279.6,"F",60
277.05,"F",55
294.5,"M",70
285.63,"F",52
248.08,"M",68
245.8,"F",61
268.83,"F",58
292.13,"M",67
262.48,"F",59
280.93,"F",61
264.4,"F",56
271.97,"F",58
297.95,"F",61
258.38,"F",70
282.52,"M",66
282.7,"M",66
270.78,"F",62
290.08,"M",68
281.12,"F",55
262.32,"F",56
263.12,"F",58
247.18,"F",61
294.63,"F",62
274.13,"F",56
305.87,"M",65
258.62,"M",65
258.9,"F",64
264.95,"M",70
254.67,"F",57
258.37,"M",68
239.25,"F",56
284.8,"F",55
246.85,"F",59
251.1,"F",56
277.35,"F",55
268.47,"F",58
295.33,"F",56
285.02,"F",58
240.57,"F",60
265.37,"M",69
306.75,"M",66
269.22,"M",66
249.83,"F",60
326.47,"M",69
250.6,"M",65
249.62,"M",43
251.48,"M",37
249.62,"F",43
327.63,"F",63
262.92,"F",58
284.28,"F",57
268.47,"F",57
269.98,"M",69
253.93,"M",68
318.82,"M",67
251.07,"F",57
260.17,"F",55
288.6,"F",56
348.13,"F",57
273.67,"M",66
240.05,"F",63
313.52,"M",67
272.45,"F",55
263.02,"M",70
309.8,"F",60
283.42,"M",66
244.25,"F",56
264.05,"F",59
252.88,"F",62
261.22,"F",57
246.42,"M",68
269.15,"F",57
245.42,"F",55
276.85,"F",62
319.83,"F",57
254.4,"F",57
290.33,"M",65
248.68,"F",59
264.68,"M",67
277.63,"M",30
297.08,"M",65
244.97,"F",59
260.02,"F",61
349.85,"F",55
296.05,"F",58
290.63,"F",56
258.48,"F",56
267.23,"M",66
261.43,"F",60
268.38,"F",56
248.58,"F",61
270.73,"M",67
286.6,"M",71
281.08,"M",68
257.33,"M",68
266.77,"F",62
276.6,"M",73
268.9,"M",69
311.3,"M",69
277.67,"M",68
267.9,"F",60
268.8,"M",65
283.35,"M",66
212.82,"F",60
324.4,"F",57
253.72,"M",67
304.02,"M",67
269.52,"M",67
267.87,"M",67
255.53,"F",62
247.55,"M",67
279.33,"F",58
281.57,"M",66
251.27,"M",65
262.05,"F",60
243.45,"F",55
246.2,"M",70
297.6,"F",57
258.72,"F",57
341.98,"F",58
257.58,"F",57
246.13,"F",61
262.52,"M",66
276.72,"M",66
260.23,"F",59
267.93,"M",72
311.92,"M",68
260.25,"F",55
242.88,"F",57
264.47,"F",56
255.87,"F",57
245.02,"F",57
253.4,"F",62
275.38,"F",57
291.18,"F",57
276.63,"F",55
279.38,"M",65
255.57,"M",67
265.25,"M",68
265.62,"M",65
281.77,"F",55
263.8,"M",66
296.88,"M",66
277.82,"M",68
255.22,"F",58
289.45,"F",57
352.07,"M",67
268.97,"M",66
393.77,"M",76
256.4,"F",55
284.97,"F",58
349.25,"M",75
278.75,"F",58
329.82,"F",61
391.05,"M",69
277.03,"M",67
294.65,"F",56
300.78,"M",69
252.5,"F",59
286.53,"F",61
311.77,"M",68
247.88,"F",56
270.4,"F",58
244.87,"F",57
240.95,"F",59
304.35,"M",65
260.1,"M",69
374.72,"F",56
260.5,"F",59
277.15,"F",57
238.18,"F",61
317.15,"F",55
244.68,"M",68
269.4,"M",65
288.88,"F",69
294.47,"F",60
265.02,"M",67
252.92,"F",58
301.7,"F",58
260,"F",57
289.33,"F",55
283.83,"F",62
288.05,"F",61
273.97,"F",56
277.12,"M",68
302.52,"M",65
289.05,"F",62
297.6,"F",56
267.58,"F",57
284.6,"F",56
282.58,"F",58
339.87,"M",67
269.53,"F",56
287.33,"M",66
291.3,"F",57
250.88,"M",66
258.2,"F",58
245.22,"M",65
298.1,"F",56
251.67,"M",66
291.3,"M",66
358.18,"F",59
286.93,"M",65
280.43,"F",59
272.72,"M",67
263.2,"F",59
268.37,"M",65
310.47,"F",52
253.97,"F",56
321.45,"M",66
278.83,"F",56
257.63,"F",56
248.53,"M",75
271.18,"F",56
256.73,"M",65
245.12,"F",55
252.13,"F",66
274.92,"F",66
295.18,"F",56
237.73,"F",55
259.08,"F",55
248.53,"F",66
259.43,"F",56
283.43,"F",56
257.07,"M",65
242.95,"F",57
296.55,"M",70
261.65,"M",69
285.53,"F",57
286.48,"F",57
298.23,"F",58
330.9,"M",66
255.55,"F",55
317.52,"F",61
268.73,"M",67
288,"F",55
324.3,"F",56
281.6,"M",67
299.35,"M",66
258.15,"F",55
299.5,"F",57
268.52,"F",60
284.88,"M",68
274.37,"F",57
251.12,"F",63
263.02,"F",62
305.77,"F",57
261.18,"M",68
300.88,"F",61
296.37,"F",59
296.95,"M",64
317.55,"M",70
271.42,"F",62
290.12,"F",61
274.08,"M",70
284.83,"F",57
285.77,"F",57
270.98,"M",68
275.98,"M",75
304.32,"M",68
278.87,"F",57
243.97,"F",56
270.75,"M",69
286.15,"M",71
284.42,"F",64
267.98,"M",65
264.92,"F",60
293.35,"F",56
274.82,"F",58
362.47,"F",57
267.17,"F",62
254.22,"F",57
308.63,"M",69
290.9,"M",68
274.22,"F",59
254.47,"M",67
378.53,"F",67
273.78,"F",59
384.43,"M",71
272.87,"M",67
259.92,"F",56
299.38,"M",67
248.93,"F",62
274.82,"F",56
257.08,"F",57
245.72,"F",59
332.17,"M",67
286.1,"M",67
250.47,"M",71
269.32,"F",66
296.35,"F",57
313.28,"F",59
268.25,"F",58
265.98,"F",58
305.97,"F",56
277.47,"F",59
308.65,"M",67
253.87,"F",59
295.13,"F",57
237.03,"M",73
244.38,"F",62
361.93,"F",59
281.23,"F",57
271.8,"M",68
308.25,"M",72
280.6,"F",59
266.05,"F",61
259.35,"F",60
327.42,"F",59
255.1,"F",62
311.32,"M",66
292.05,"F",58
266,"F",61
285.8,"M",67
284.15,"F",65
268.1,"F",56
275.58,"F",58
331.82,"M",68
258.1,"M",71
291.82,"M",71
290.1,"F",60
255.93,"F",61
249.72,"F",58
275.92,"M",74
266.23,"F",61
253.67,"F",62
278.97,"F",63
270.48,"F",61
292.33,"F",61
271.23,"F",64
272.3,"M",71
291.03,"M",71
272.7,"F",60
293.17,"M",76
271.38,"M",74
253.8,"M",76
274.18,"F",63
251.35,"F",64
267.65,"F",62
271.45,"M",71
267.32,"F",67
296.63,"F",35
291.15,"F",64
268.48,"F",61
280.67,"F",61
255.67,"F",61
431,"M",71
257.7,"F",60
273.15,"F",61
279.5,"F",66
281.75,"F",63
277.8,"M",74
267.87,"F",61
293.38,"M",75
230.38,"F",66
276.32,"F",65
271.55,"F",61
272.08,"F",64
254.98,"F",67
301.98,"M",75
266.62,"F",60
311.67,"M",68
248.98,"F",60
307.35,"F",62
339.22,"M",71
269.88,"F",64
309.98,"M",72
299.92,"F",78
292.18,"F",62
328.73,"M",73
261.25,"F",62
299.47,"F",62
272.8,"F",61
266.33,"F",66
314.7,"F",64
263.88,"F",63
282.47,"F",65
329.95,"M",72
281.35,"F",61
262.63,"M",73
293.37,"F",66
256.97,"F",62
281.9,"F",66
282.92,"F",62
308.05,"F",60
279.75,"F",61
297.47,"F",62
327.33,"M",78
333.53,"M",71
262.33,"M",75
275.43,"M",72
266.93,"F",61
277.5,"F",62
288.42,"F",63
279.67,"F",62
273.72,"F",63
285.83,"F",63
287.33,"M",71
281.82,"F",63
239.82,"F",66
281.5,"F",61
270.08,"M",72
306,"F",66
269.43,"F",60
243.98,"M",24
282.58,"F",64
335.45,"M",81
298.53,"F",65
271.68,"F",60
352.53,"F",61
300.87,"F",64
296.83,"F",58
250.03,"M",71
292.13,"F",63
287.32,"M",71
304.95,"F",63
273.5,"F",66
269.32,"F",62
250.83,"F",61
268.45,"F",67
251.57,"M",34
270.52,"F",66
274.82,"F",60
284.42,"F",65
384.68,"M",72
280.25,"F",63
253.8,"F",67
323.85,"F",61
324.67,"M",71
273.12,"F",64
266.48,"M",75
269.75,"M",29
251.25,"M",33
199.65,"M",29
434.75,"M",60
308.62,"M",33
314.65,"M",36
282.93,"M",37
194.45,"M",43
262.32,"M",45
283.7,"M",36
372.47,"M",38
258.12,"F",61
311.37,"M",45
283.72,"F",65
380.23,"M",73
280.33,"F",61
380.95,"F",60
278.7,"F",60
269.87,"F",60
266.63,"M",71
277.03,"F",61
359.67,"F",62
366.35,"F",62
307.32,"F",62
275.15,"F",66
298.47,"M",72
297.25,"M",71
254.87,"F",65
268.8,"F",63
246.55,"F",60
272.3,"F",66
284.07,"F",62
346.92,"M",72
316.45,"F",60
359.2,"F",62
264.55,"F",63
324.72,"F",62
315.95,"F",61
261.27,"F",61
293.08,"F",61
337.18,"F",64
285.35,"F",63
289.03,"F",64
347.23,"F",60
366.42,"F",67
292.05,"F",62
273.28,"M",73
304.1,"F",62
302.45,"M",63
288.18,"M",74
303.73,"F",64
286.65,"F",63
279.5,"F",61
269.48,"M",62
272.18,"F",64
282.68,"F",62
242.78,"M",70
279.92,"F",61
305.9,"M",71
269.27,"F",67
278.03,"F",62
298.42,"M",37
318.02,"M",64
281.3,"M",65
306.27,"M",63
330.52,"F",52
276.35,"F",61
306.45,"M",71
270.73,"F",64
338.8,"F",61
349.55,"M",73
300.45,"F",62
265.05,"F",61
302.22,"M",71
265.97,"F",62
281.65,"F",63
337.02,"F",62
330.95,"M",71
331.52,"M",74
300.58,"F",61
278.48,"F",61
289.43,"F",61
334.13,"F",65
294.65,"F",64
287.35,"M",71
365.2,"F",62
314.67,"F",69
281.52,"F",64
306.65,"F",61
287.57,"F",63
301.13,"F",68
279.18,"F",61
359.15,"M",74
291.55,"F",61
270.95,"F",60
308.05,"F",60
284.68,"F",65
346.95,"M",73
291.12,"F",60
334.85,"M",72
298.5,"F",65
279.35,"F",66
264.92,"F",64
326.85,"F",62
298.12,"M",59
325.02,"M",71
281.75,"F",63
255.82,"M",49
272.08,"F",61
274.57,"F",61
317.6,"M",71
310.8,"M",73
265.85,"M",71
313.87,"M",71
282.93,"F",63
269.75,"F",61
344.35,"M",71
355.9,"M",72
283.35,"F",64
284.45,"F",63
273.78,"F",61
295.58,"F",51
318.6,"F",61
297.67,"F",61
299.1,"F",62
290.37,"F",67
259.13,"F",63
299.52,"F",63
270.35,"F",65
316.15,"M",71
273.38,"M",70
293.53,"F",60
275.42,"F",66
317.65,"F",62
364.65,"F",60
239.8,"M",45
339.35,"F",63
286.08,"F",60
289.85,"F",63
295,"F",64
318.43,"M",71
315.03,"F",69
299.52,"F",62
261.45,"F",65
328.8,"M",72
350.87,"M",76
260.53,"F",65
286.82,"F",61
280.97,"F",68
311.98,"M",76
273.32,"F",67
407.47,"M",77
312.18,"F",66
319.8,"M",75
295.98,"F",67
346.38,"F",66
334.52,"M",75
318.58,"F",52
267.7,"F",62
291.97,"F",70
297,"F",68
301.43,"F",68
298.52,"F",69
390.98,"F",50
282.4,"F",72
276.68,"F",65
280.58,"M",55
262.03,"M",78
317.23,"F",67
293.12,"F",66
303.9,"F",70
312.1,"F",68
288.42,"F",37
310.08,"F",55
315.97,"M",30
294.65,"F",66
240.78,"M",35
307.85,"F",65
330.32,"F",64
289.68,"M",77
318.92,"M",75
231.95,"M",34
265.43,"F",46
304.12,"F",33
304.12,"M",36
281.77,"M",32
297.25,"M",63
343.25,"F",67
296.13,"M",62
275.13,"F",66
289.73,"F",70
291.17,"F",69
418.15,"M",80
310.8,"F",65
347.45,"F",67
314.17,"F",69
289.72,"F",67
405.17,"F",65
273.25,"F",56
212.53,"M",55
332.12,"F",66
305.77,"F",68
284.62,"F",68
359.43,"M",43
328.97,"M",79
303.85,"F",67
305.97,"F",68
274.68,"F",67
296.85,"F",67
313.65,"F",70
352.77,"F",65
403.37,"F",68
314.67,"F",70
279.73,"F",70
348.52,"M",68
303.43,"F",65
388.37,"F",71
359.17,"F",67
285.8,"M",75
284.18,"M",59
303.78,"F",66
301.78,"F",67
335.67,"M",81
314.25,"F",67
285.07,"M",79
362.98,"M",77
296.58,"F",72
287.97,"F",45
330.98,"F",72
341.52,"M",76
334.63,"M",64
362.78,"M",29
365.58,"F",67
302.08,"F",70
341.17,"F",32
264.77,"M",71
317.98,"F",35
321.98,"F",72
274.23,"M",57
286.7,"M",22
282.6,"M",56
319.13,"M",52
398.6,"F",74
323.85,"F",70
375.43,"M",61
424.13,"M",76
328.72,"M",56
309.6,"M",53
473.17,"M",64
292.3,"M",40
324.57,"F",30
391.05,"F",32
347.32,"F",56
291.65,"F",55
436.72,"M",70
326.3,"F",35
340.57,"F",81
343.58,"M",33
412.9,"M",48
385.57,"M",40
296.67,"M",54
311.4,"M",74
302.27,"M",53
320.12,"M",46
297.27,"M",63
361.92,"F",45
315.83,"M",68
352.6,"M",66
320.2,"M",53
345.8,"F",49
432.68,"M",45
336.8,"M",27
337.47,"M",61
372.48,"M",39
298.97,"M",45
461.87,"F",37
439.67,"M",33
376.77,"F",38
326.97,"M",64
391.57,"M",80
372.47,"M",41
538.88,"M",52
297.53,"M",26
281.9,"M",33
274.1,"M",35
297.47,"M",21
393.35,"F",31
330.45,"M",27
342.12,"F",27
246.87,"M",43
328,"M",45
275.98,"M",33
211.05,"M",37
257.5,"M",42
262.28,"M",34
218.73,"M",29
226.72,"M",38
276.08,"M",36
216.82,"M",44
268,"M",33
300.67,"M",39
289.87,"M",34
265.68,"F",29
233.87,"M",41
341.83,"M",49
257.73,"M",29
277.43,"M",41
240.1,"M",35
241.3,"M",29
290.42,"M",41
224.42,"M",31
198.83,"M",41
242.62,"M",45
218.17,"M",36
224.43,"M",34
214.55,"M",43
399.88,"F",36
282.38,"M",44
318.18,"M",28
217.47,"M",33
220.93,"M",29
211.28,"M",48
296.67,"M",26
221.37,"M",25
216.57,"M",38
272.15,"M",44
298.42,"F",40
207.5,"M",47
294.33,"M",40
211.82,"M",28
266.32,"M",52
278.08,"M",48
235.2,"M",48
307.23,"M",48
245.13,"F",28
303.3,"M",52
292.92,"M",42
197.1,"M",40
285.53,"M",54
251.32,"M",46
291.53,"M",40
296.68,"M",46
222.17,"F",48
285.47,"M",59
262.4,"F",30
263.45,"F",34
223.45,"F",29
239.25,"M",45
315.83,"M",42
256.43,"M",43
330.68,"M",41
267.72,"M",41
269.98,"M",39
307.07,"M",36
294.68,"M",37
233.62,"M",35
267.98,"M",31
268,"M",28
288.97,"M",27
328.25,"M",29
330,"M",61
393.27,"M",65
380.77,"F",46
356.43,"F",65
432.27,"M",23
404.53,"M",71
352.62,"M",71
374.78,"M",60
438.08,"M",45
430.03,"M",61
389.13,"M",56
372.5,"M",32
381.58,"M",63
457.55,"M",73
430.58,"M",69
433.17,"M",73
281.9,"M",32
289.77,"M",57
330.97,"F",44
313.42,"M",63
241.98,"M",51
234.25,"M",53
204.15,"M",47
262.78,"F",29
317.78,"F",41
342.12,"M",32
312.12,"M",68
277.5,"F",42
234.37,"M",69
447,"F",44
237.43,"F",45
472.57,"F",47
298.92,"F",40
255.78,"M",57
243.78,"M",56
240.22,"M",56
269.65,"F",26
252.88,"M",50
243.95,"M",29
305.4,"M",48
239.45,"M",45
264.23,"M",45
230.7,"M",30
280.32,"F",30
305.93,"F",61
331.8,"F",60
320.8,"F",22
242.42,"M",41
298.57,"M",50
212.47,"M",48
233.45,"F",47
283.03,"F",44
296.52,"M",25
296.52,"M",28
425.47,"F",41
293.85,"F",30
272.9,"F",49
314.33,"F",53
339.92,"F",52
384.47,"M",64
265.05,"F",51
250.63,"F",25
384.62,"F",49
254.77,"F",29
328.17,"F",58
240.23,"F",43
277.58,"M",50
288.47,"M",56
277.58,"F",20
258.92,"F",50
328.97,"M",42
346.1,"M",45
339.27,"M",59
308.43,"F",25
320.07,"F",30
296.7,"M",45
237.25,"M",27
310.5,"M",34
307.95,"M",33
251.32,"M",39
282.25,"M",39
276.42,"F",29
308.2,"M",31
365.2,"F",42
294.68,"M",48
268.4,"M",54
262.3,"M",43
222.62,"M",41
323.9,"M",51
298.47,"F",60
252.82,"M",58
264.8,"M",30
268.18,"M",41
221.7,"M",49
241.05,"M",48
221.32,"M",55
389.8,"F",34
280.27,"F",28
267.77,"F",25
238.67,"F",35
246.37,"M",35
259.67,"M",35
315.93,"F",31
265.75,"F",29
267.57,"M",42
215.23,"M",37
339.35,"M",54
378.57,"F",40
281.05,"M",46
335.08,"F",54
275.2,"M",45
297.13,"F",35
321.9,"F",31
260.52,"F",27
334.97,"M",58
358.25,"F",61
277.6,"F",41
260.52,"F",26
329.63,"M",35
357.08,"F",53
315.97,"F",34
365.62,"F",33
296.23,"F",26
389.7,"M",54
326.38,"F",52
321.65,"M",57
329.03,"F",35
384.77,"F",36
255.78,"F",24
315.03,"F",31
292.02,"M",40
314.23,"F",23
253.35,"M",37
278.17,"M",40
270.28,"F",26
208.08,"M",38
248.58,"M",42
360.27,"M",69
230.27,"F",45
298.87,"F",25
322.47,"F",66
314.52,"M",44
379.3,"M",28
231.53,"M",42
214.33,"M",39
341.17,"M",49
320.45,"M",41
285.62,"F",45
318.3,"M",39
297.2,"F",51
320.43,"M",53
291.25,"F",30
333.73,"M",48
202.17,"F",26
240.77,"F",42
292.03,"M",63
231.7,"F",35
285.37,"M",52
414.47,"F",25
205.98,"M",27
294.27,"M",31
302.18,"M",27
394.07,"F",42
302.02,"F",38
293.77,"M",39
358.23,"F",36
307.47,"F",23
248.2,"M",48
307.78,"M",44
289.58,"M",47
312.9,"F",41
270.3,"F",26
244.35,"F",38
345.9,"M",38
287.07,"M",52
237.27,"F",25
380.37,"F",30
242.62,"F",38
321.7,"F",29
360.77,"F",39
267.57,"F",49
300.23,"F",23
233.05,"M",44
210.67,"M",40
211.15,"M",38
374.62,"F",52
379.3,"F",25
258.9,"F",43
275.87,"F",43
246.13,"F",32
266.8,"M",29
294.7,"F",41
297.72,"M",45
292.27,"F",32
248.7,"F",39
250.9,"M",51
231.2,"M",33
236.33,"M",41
285.9,"M",38
348.7,"F",30
283.35,"F",30
359.93,"F",44
243.17,"F",30
313.12,"M",35
212.48,"M",34
282.07,"F",42
217.45,"M",36
222.57,"F",26
326.43,"M",54
255,"M",57
235.92,"F",34
324.93,"F",33
344.2,"M",49
352.33,"F",36
301.08,"F",27
247.37,"M",40
211.23,"M",25
353.03,"F",44
247.63,"F",22
360.32,"M",37
296.67,"F",34
255.58,"F",25
393.6,"M",55
286.33,"F",29
220.78,"M",42
302.3,"M",42
298.55,"F",51
263.45,"F",23
225.73,"M",52
276.75,"M",41
299.03,"M",41
252.2,"M",49
340.27,"F",32
324.95,"F",43
322.55,"M",40
407.92,"F",50
282.03,"M",49
288.8,"F",42
238.85,"M",44
340.88,"F",26
315.48,"M",36
340.92,"F",24
259.2,"M",36
328.08,"M",42
380.6,"F",38
328.6,"M",61
265.25,"F",27
248.98,"M",39
343.5,"F",53
288.92,"F",26
255.02,"M",30
333.07,"F",39
307.47,"F",23
354.47,"M",34
455.65,"M",54
388.25,"F",54
366.6,"F",40
386,"M",69
346.87,"F",46
312.55,"M",54
309.6,"M",46
249.77,"F",27
280.17,"M",36
360.68,"F",47
329.52,"M",54
320.52,"F",27
290.13,"F",37
256.32,"F",44
336.65,"F",44
340.27,"F",48
252.68,"M",46
252.72,"F",30
294.58,"M",39
297.97,"M",63
266.27,"M",32
372.65,"M",38
194.45,"M",33
293.98,"F",50
283.1,"M",42
405.82,"F",32
250.85,"F",45
313.13,"F",29
387.23,"M",56
324.93,"M",64
243.52,"M",44
287.17,"F",43
251.52,"M",38
314.17,"F",56
323.88,"F",61
426.88,"M",55
299.18,"F",51
295.3,"F",36
264.65,"M",54
384.23,"F",28
296.4,"F",44
319.03,"F",24
396.98,"M",26
284.83,"M",55
279.97,"F",38
290.52,"M",39
247.03,"M",31
351.7,"M",45
274.05,"F",25
257.97,"M",42
236.83,"M",50
303.6,"M",37
284.9,"M",45
304,"M",42
247.83,"F",31
358.68,"F",27
229.7,"M",38
270.02,"F",62
336.97,"F",31
325.05,"M",39
376.77,"F",52
277.67,"M",29
309.88,"F",32
298.4,"F",48
236.9,"M",49
414.68,"F",28
254.03,"F",35
370.88,"M",35
253.6,"M",43
336.05,"F",32
285.52,"M",44
383.65,"F",42
348.17,"F",29
306.95,"F",27
336.05,"M",59
360.65,"F",32
306.67,"F",62
321.28,"F",34
333.48,"M",52
232.68,"M",30
402.17,"F",28
288.6,"F",29
403.95,"F",41
238.47,"M",40
265.2,"M",41
276.35,"F",35
319.47,"M",49
395.93,"F",34
428.78,"M",64
422.13,"M",38
255.98,"F",34
238.85,"F",36
343.58,"F",27
261.27,"F",40
239.22,"M",31
256.87,"F",26
252.75,"F",31
300.13,"M",42
348.8,"M",39
292.03,"F",33
286.73,"F",29
387.4,"F",36
270.2,"M",67
332.15,"F",63
335.78,"F",29
262.3,"M",25
360.52,"F",55
371.28,"M",69
320.88,"M",36
338.13,"F",29
395.45,"F",44
324.27,"F",33
386.05,"F",57
370.58,"F",29
315.8,"F",43
276.35,"F",40
349.42,"M",42
302.87,"F",50
397,"M",29
335.45,"M",42
267.57,"M",47
333.52,"M",43
298.55,"F",39
274.8,"F",36
278.03,"M",43
330.9,"F",59
269.87,"F",53
333.47,"M",33
346.3,"M",35
351.35,"F",37
377.97,"M",64
298.25,"F",43
317.15,"F",48
342.43,"F",56
292.48,"F",41
305.35,"M",41
225.57,"F",35
379.28,"F",34
317.05,"M",42
300.47,"F",42
269.63,"M",41
293.72,"F",27
252.93,"M",38
310.03,"M",60
261.13,"F",27
319.82,"F",29
336.88,"M",41
282.8,"F",47
285.37,"F",28
314.05,"F",27
312.92,"F",41
272.88,"M",54
290.27,"F",23
291.12,"M",60
312.92,"M",53
251.97,"M",51
253.27,"M",27
354.02,"F",32
316.02,"M",38
297.35,"M",39
301.4,"M",45
379.28,"M",33
379.28,"F",32
428.18,"F",61
290.67,"F",32
388.35,"F",22
374.7,"F",33
285.68,"M",32
262.3,"M",45
273.37,"F",25
296.13,"M",37
237.35,"F",40
283.28,"F",34
348.68,"F",60
302.35,"F",45
361.98,"M",30
336.32,"M",46
304.38,"F",28
336.83,"M",67
251.93,"M",24
357,"F",38
338.55,"F",43
380.97,"F",60
332.85,"M",27
379.35,"M",57
315.05,"F",34
245.47,"F",31
272.3,"F",34
271.97,"F",26
377.03,"M",30
233.27,"F",36
210.48,"M",32
334.27,"F",54
314.77,"M",51
339.4,"F",28
266.53,"F",34
360.75,"F",54
235.92,"M",35
226.45,"M",38
319.97,"F",34
257.47,"M",48
315.25,"F",52
220.88,"M",34
250.57,"M",25
270.78,"M",38
213.87,"M",31
271.15,"M",34
257.97,"M",48
292.02,"F",59
296.97,"M",21
223.3,"M",39
342.57,"F",54
191.37,"M",27
366.28,"F",30
304.38,"M",59
414.78,"F",45
314.77,"F",53
282.57,"M",47
266.07,"M",49
350.73,"M",48
309.4,"M",33
365.47,"F",56
321.78,"F",30
318.48,"M",51
327.3,"F",47
347.95,"F",30
268.23,"F",20
404.05,"M",71
335.15,"M",67
285,"M",30
218.22,"M",25
251.72,"F",24
228.58,"M",31
306.73,"M",32
311.85,"M",36
270.12,"M",39
278.62,"F",48
280.65,"M",38
332.55,"F",47
293.72,"F",24
323.83,"M",27
250.57,"M",39
295.7,"F",31
317.7,"M",27
343.33,"M",54
266.75,"F",29
